Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,returns,Sales,Quantity,Discount,Profit
US-2016-117793,23-08-2024,29-08-2024,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,NO,1.98,2,0,0.891
CA-2016-133872,14-06-2024,17-06-2024,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,NO,39.936,4,0.7,-26.624
CA-2016-133872,14-06-2024,17-06-2024,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",NO,18.464,2,0.2,2.308
US-2015-165743,20-11-2023,23-11-2023,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,NO,4.896,3,0.7,-3.4272
US-2015-165743,20-11-2023,23-11-2023,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,NO,145.764,6,0.7,-247.7988
US-2015-165743,20-11-2023,23-11-2023,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,NO,9.612,6,0.7,-7.3692
US-2017-105998,03-11-2025,05-11-2025,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,NO,199.75,5,0,87.89
US-2017-105998,03-11-2025,05-11-2025,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,NO,1673.184,12,0.2,20.9148
US-2014-148194,04-05-2022,07-05-2022,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",NO,12.18,7,0,3.8976
US-2014-148194,04-05-2022,07-05-2022,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,NO,57.68,4,0,19.0344
US-2015-151407,08-11-2023,12-11-2023,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,NO,263.96,4,0,76.5484
CA-2015-110870,12-12-2023,15-12-2023,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,NO,299.94,6,0,128.9742
CA-2015-110870,12-12-2023,15-12-2023,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,NO,25.76,7,0,0.5152
CA-2014-143210,01-12-2022,03-12-2022,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,NO,271.9,2,0,78.851
CA-2014-143210,01-12-2022,03-12-2022,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",NO,45.84,3,0,15.5856
CA-2014-143210,01-12-2022,03-12-2022,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,NO,9.82,2,0,3.2406
CA-2016-139808,07-10-2024,11-10-2024,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",NO,93.36,12,0,0.9336
CA-2015-110863,17-11-2023,24-11-2023,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",NO,541.24,4,0,5.4124
CA-2015-110863,17-11-2023,24-11-2023,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,NO,106.32,3,0,49.9704
CA-2015-110863,17-11-2023,24-11-2023,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,NO,1323.9,5,0,383.931
CA-2014-127859,17-03-2022,20-03-2022,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,NO,126.624,6,0.2,41.1528
US-2015-136427,20-06-2023,23-06-2023,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,NO,125.944,7,0.2,15.743
CA-2017-120168,25-05-2025,25-05-2025,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,NO,663.92,5,0.2,207.475
CA-2017-120168,25-05-2025,25-05-2025,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,NO,120,8,0,13.2
CA-2017-120168,25-05-2025,25-05-2025,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,NO,3.29,1,0,1.4805
CA-2017-120168,25-05-2025,25-05-2025,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,NO,18.84,3,0,6.0288
US-2014-131870,09-09-2022,11-09-2022,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,NO,60.672,6,0.2,12.8928
US-2014-131870,09-09-2022,11-09-2022,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,NO,30.816,9,0.2,2.6964
CA-2017-114804,17-10-2025,19-10-2025,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,NO,52.792,1,0.2,4.6193
CA-2017-167227,02-11-2025,05-11-2025,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,NO,83.9,10,0,20.975
CA-2017-167227,02-11-2025,05-11-2025,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",NO,11.76,2,0,5.7624
CA-2014-129189,21-07-2022,25-07-2022,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,NO,4.992,3,0.8,-12.9792
CA-2014-129189,21-07-2022,25-07-2022,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",NO,87.92,5,0.2,29.673
CA-2014-129189,21-07-2022,25-07-2022,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,NO,657.93,5,0.3,-93.99
CA-2014-129189,21-07-2022,25-07-2022,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,NO,1.044,1,0.8,-1.827
CA-2015-132465,11-09-2023,15-09-2023,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,NO,210.68,2,0,50.5632
CA-2015-132465,11-09-2023,15-09-2023,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,NO,78.8,1,0,1.576
CA-2015-132465,11-09-2023,15-09-2023,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,NO,19.99,1,0,6.7966
CA-2015-132465,11-09-2023,15-09-2023,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,NO,772.68,4,0,108.1752
CA-2016-166373,21-10-2024,25-10-2024,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,NO,106.08,6,0.2,-9.282
CA-2016-158806,07-01-2024,11-01-2024,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",NO,23.076,3,0.6,-10.9611
CA-2016-158806,07-01-2024,11-01-2024,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,NO,25.92,5,0.2,9.072
CA-2015-119690,25-06-2023,28-06-2023,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,NO,47.952,3,0.2,16.1838
CA-2015-119690,25-06-2023,28-06-2023,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",NO,0.984,2,0.8,-1.476
CA-2015-119690,25-06-2023,28-06-2023,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",NO,75.384,9,0.6,-20.7306
CA-2015-119690,25-06-2023,28-06-2023,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,NO,4.608,2,0.2,1.6704
CA-2015-153738,20-09-2023,22-09-2023,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,NO,37.68,6,0,16.956
CA-2017-169012,10-07-2025,14-07-2025,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,NO,41.91,3,0,10.8966
CA-2017-109393,30-06-2025,02-07-2025,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",NO,435.999,3,0.15,5.1294
CA-2017-121489,21-08-2025,25-08-2025,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",NO,388.704,6,0.2,38.8704
CA-2017-121489,21-08-2025,25-08-2025,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,NO,572.58,6,0,34.3548
CA-2017-121489,21-08-2025,25-08-2025,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,NO,33.18,2,0,11.613
US-2017-133081,11-03-2025,15-03-2025,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,NO,63.88,4,0,24.9132
US-2017-133081,11-03-2025,15-03-2025,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",NO,26.72,1,0,11.7568
CA-2017-165008,15-09-2025,17-09-2025,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Yes,295.056,9,0.2,106.9578
CA-2016-145611,20-09-2024,24-09-2024,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,NO,393.25,5,0,129.7725
CA-2016-113600,15-12-2024,17-12-2024,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",NO,2.214,3,0.7,-1.476
CA-2017-130834,03-11-2025,06-11-2025,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,NO,16.272,3,0.2,5.2884
CA-2016-168543,03-07-2024,07-07-2024,Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,NO,706.86,7,0,197.9208
CA-2014-144974,26-09-2022,30-09-2022,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",NO,5.97,5,0.7,-4.577
CA-2014-144974,26-09-2022,30-09-2022,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,NO,21.184,1,0.2,4.7664
CA-2014-144974,26-09-2022,30-09-2022,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",NO,41.376,6,0.2,3.1032
CA-2014-109904,14-07-2022,17-07-2022,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,NO,17.94,3,0,4.485
CA-2017-152205,28-09-2025,05-10-2025,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,NO,2.655,1,0.7,-1.8585
CA-2015-121188,28-08-2023,04-09-2023,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",NO,892.35,5,0,267.705
CA-2015-121188,28-08-2023,04-09-2023,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,NO,307.666,2,0.15,28.9568
CA-2015-121188,28-08-2023,04-09-2023,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,NO,728.82,9,0,29.1528
CA-2015-121188,28-08-2023,04-09-2023,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,NO,41.36,5,0.2,13.959
CA-2015-121188,28-08-2023,04-09-2023,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,NO,43.176,3,0.2,15.1116
CA-2015-121188,28-08-2023,04-09-2023,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,NO,4.16,2,0,1.7472
CA-2015-156013,20-09-2023,26-09-2023,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,NO,61.4,5,0,28.858
CA-2015-156013,20-09-2023,26-09-2023,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,NO,24.448,2,0.2,8.8624
CA-2016-132997,07-11-2024,09-11-2024,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,NO,263.96,4,0,71.2692
CA-2016-132997,07-11-2024,09-11-2024,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,NO,359.97,3,0,100.7916
CA-2016-132997,07-11-2024,09-11-2024,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,NO,12.96,2,0,6.2208
CA-2016-132997,07-11-2024,09-11-2024,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",NO,116.82,3,0,5.841
CA-2016-132997,07-11-2024,09-11-2024,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,NO,276.784,2,0.2,89.9548
US-2015-160563,20-10-2023,24-10-2023,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,NO,239.97,3,0,86.3892
US-2015-160563,20-10-2023,24-10-2023,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,NO,16.02,6,0,6.0876
CA-2017-151750,01-01-2025,05-01-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,NO,454.56,5,0.2,-107.958
CA-2017-151750,01-01-2025,05-01-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",NO,141.42,5,0.6,-187.3815
CA-2017-151750,01-01-2025,05-01-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,NO,310.744,4,0.3,-26.6352
CA-2017-151750,01-01-2025,05-01-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,NO,12.736,4,0.2,2.2288
CA-2017-151750,01-01-2025,05-01-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,NO,6.47,5,0.8,-9.705
CA-2017-151750,01-01-2025,05-01-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",NO,13.748,14,0.8,-22.6842
CA-2017-151750,01-01-2025,05-01-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,NO,15.224,2,0.8,-38.8212
CA-2015-106187,23-06-2023,29-06-2023,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",NO,27.42,3,0,9.3228
CA-2015-106187,23-06-2023,29-06-2023,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,NO,165.98,1,0,74.691
CA-2015-106187,23-06-2023,29-06-2023,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,NO,75,3,0,18
US-2016-164945,22-11-2024,27-11-2024,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,NO,134.272,8,0.2,46.9952
CA-2015-150714,26-10-2023,01-11-2023,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,NO,146.544,6,0.2,47.6268
CA-2015-150714,26-10-2023,01-11-2023,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,NO,131.904,3,0.2,47.8152
CA-2015-150714,26-10-2023,01-11-2023,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,NO,203.88,5,0.2,20.388
CA-2015-150714,26-10-2023,01-11-2023,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,NO,14.301,7,0.7,-10.4874
CA-2015-150714,26-10-2023,01-11-2023,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,NO,718.64,10,0.2,-161.694
CA-2016-105753,20-10-2024,26-10-2024,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,NO,61.1,5,0,18.33
CA-2017-120894,28-04-2025,02-05-2025,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,NO,28.08,3,0.2,5.265
CA-2016-106621,29-09-2024,01-10-2024,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,NO,10.496,4,0.2,1.1808
CA-2015-107020,10-07-2023,14-07-2023,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,NO,39.92,2,0.2,12.974
US-2015-117492,07-08-2023,09-08-2023,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",NO,77.58,9,0,20.1708
CA-2014-101392,07-12-2022,13-12-2022,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,NO,269.36,7,0,70.0336
CA-2015-127502,10-12-2023,14-12-2023,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,NO,5.76,2,0,2.8224
CA-2017-143658,08-11-2025,13-11-2025,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,NO,109.9,5,0,32.97
CA-2017-133046,27-07-2025,01-08-2025,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,NO,23.88,3,0,10.5072
CA-2017-133046,27-07-2025,01-08-2025,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",NO,26.2,4,0,12.052
CA-2017-133046,27-07-2025,01-08-2025,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,NO,12.96,2,0,6.2208
CA-2017-133046,27-07-2025,01-08-2025,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,NO,234.95,5,0,32.893
CA-2017-122798,28-12-2025,01-01-2026,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,NO,118.25,5,0,34.2925
CA-2017-122798,28-12-2025,01-01-2026,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,NO,4.28,1,0,1.926
CA-2016-169663,10-03-2024,13-03-2024,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,NO,26.85,3,0,5.1015
